Date,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],cloud_cover_code,Direct solar radiation mean [W/m2],days_above_10cm,days_above_20cm
2006-03-10,-1.0,46.0,-17.3,8.0,3.8,101,77
2006-03-11,0.6,46.0,-14.0,1.0,233.9,102,78
2006-03-12,-1.0,47.0,-10.9,7.0,96.9,103,79
2006-03-13,-1.0,46.0,-8.7,0.0,275.0,104,80
2006-03-14,-1.0,46.0,-7.9,0.0,297.0,105,81
2006-03-15,0.0,46.0,-8.7,3.0,290.8,106,82
2006-03-16,0.0,45.0,-6.9,8.0,103.2,107,83
2006-03-17,-1.0,44.0,-2.0,5.0,2.5,108,84
2006-03-18,2.0,44.0,-1.6,5.0,51.5,109,85
2006-03-19,2.4,47.0,-4.3,7.0,168.9,110,86
2006-03-20,0.0,49.0,-7.9,0.0,152.3,111,87
2006-03-21,0.2,48.0,-9.4,1.0,92.7,112,88
2006-03-22,0.0,49.0,-9.5,7.0,119.0,113,89
2006-03-23,-1.0,49.0,-12.2,5.0,58.5,114,90
2006-03-24,0.0,48.0,-7.4,7.0,79.5,115,91
2006-03-25,0.7,48.0,-5.2,0.0,102.5,116,92
2006-03-26,0.0,49.0,-6.6,1.0,192.5,117,93
2006-03-27,1.5,48.0,-5.7,0.0,120.1,118,94
2006-03-28,3.8,49.0,-3.8,8.0,320.4,119,95
2006-03-29,3.7,52.0,-3.9,7.0,215.0,120,96
2006-03-30,5.9,54.0,-3.1,7.0,342.6,121,97
2006-03-31,9.0,57.0,-0.5,8.0,6.2,122,98
2006-04-01,2.1,60.0,-0.1,8.0,1.6,123,99
2006-04-02,0.2,57.0,-1.4,8.0,78.8,124,100
2006-04-03,8.2,56.0,-0.5,7.0,118.0,125,101
2006-04-04,0.6,57.0,1.0,7.0,1.4,126,102
2006-04-05,6.7,56.0,0.2,7.0,325.8,127,103
2006-04-06,1.1,57.0,-0.4,8.0,2.0,128,104
2006-04-07,0.9,58.0,-0.4,0.0,233.7,129,105
2006-04-08,-1.0,55.0,1.6,7.0,21.0,130,106
2006-04-09,0.6,50.0,3.1,7.0,1.5,131,107
2006-04-10,1.1,45.0,1.3,7.0,237.5,132,108
2006-04-11,0.5,41.0,0.5,7.0,292.5,133,109
2006-04-12,-1.0,39.0,1.1,8.0,83.7,134,110
2006-04-13,0.0,38.0,2.1,7.0,52.2,135,111
2006-04-14,-1.0,36.0,3.3,7.0,42.3,136,112
2006-04-15,-1.0,33.0,2.8,7.0,11.2,137,113
2006-04-16,0.0,31.0,3.3,7.0,75.8,138,114
2006-04-17,1.8,29.0,2.5,1.0,83.3,139,115
2006-04-18,1.5,26.0,1.7,7.0,2.4,140,116
2006-04-19,0.1,20.0,2.9,7.0,42.7,141,0
2006-04-20,5.0,18.0,2.7,0.0,45.4,142,0
2006-04-21,0.0,15.0,3.2,8.0,118.6,143,0
2006-04-22,-1.0,10.0,3.3,0.0,397.0,0,0
2006-04-23,-1.0,4.0,4.1,0.0,14.2,0,0
2006-04-24,-1.0,0.0,5.5,0.0,362.4,0,0
2006-04-25,-1.0,0.0,7.8,1.0,193.5,0,0
2006-04-26,-1.0,-1.0,8.5,8.0,381.8,0,0
2006-04-27,-1.0,-1.0,9.1,7.0,374.4,0,0
2006-04-28,-1.0,-1.0,9.2,7.0,466.9,0,0
2006-04-29,-1.0,-1.0,8.3,7.0,500.0,0,0
2006-04-30,-1.0,-1.0,7.0,0.0,483.9,0,0
2006-05-01,-1.0,-1.0,7.2,0.0,486.7,0,0
2006-05-02,-1.0,-1.0,9.4,1.0,416.2,0,0
2006-05-03,-1.0,-1.0,11.9,8.0,152.6,0,0
2006-05-04,-1.0,-1.0,12.2,5.0,188.5,0,0
2006-05-05,-1.0,-1.0,13.9,0.0,418.7,0,0
2006-05-06,-1.0,-1.0,15.1,3.0,423.7,0,0
2006-05-07,-1.0,-1.0,15.3,0.0,482.4,0,0
2006-05-08,-1.0,-1.0,16.3,0.0,479.9,0,0
2006-05-09,-1.0,-1.0,14.3,0.0,143.9,0,0
2006-05-10,-1.0,-1.0,9.8,0.0,55.7,0,0
2006-05-11,-1.0,-1.0,9.5,0.0,20.4,0,0
2006-05-12,1.8,-1.0,10.0,0.0,0.9,0,0
2006-05-13,2.0,-1.0,9.2,3.0,72.1,0,0
2006-05-14,0.2,-1.0,7.3,0.0,27.6,0,0
2006-05-15,0.6,-1.0,4.3,0.0,203.3,0,0
2006-05-16,0.0,-1.0,3.4,0.0,233.0,0,0
2006-05-17,-1.0,-1.0,4.7,0.0,148.7,0,0
2006-05-18,-1.0,-1.0,7.0,0.0,302.7,0,0
2006-05-19,-1.0,-1.0,7.9,7.0,128.9,0,0
2006-05-20,1.0,-1.0,8.1,7.0,89.6,0,0
2006-05-21,0.8,-1.0,10.8,7.0,404.5,0,0
2006-05-22,0.1,-1.0,12.3,0.0,243.4,0,0
2006-05-23,3.6,-1.0,11.3,0.0,276.8,0,0
2006-05-24,7.2,-1.0,8.6,7.0,0.6,0,0
2006-05-25,2.9,-1.0,9.5,1.0,0.7,0,0
2006-05-26,9.0,-1.0,6.4,8.0,1.4,0,0
2006-05-27,0.8,-1.0,8.2,7.0,1.8,0,0
2006-05-28,0.6,-1.0,9.2,1.0,16.9,0,0
2006-05-29,1.3,-1.0,8.7,0.0,74.1,0,0
2006-05-30,1.5,-1.0,9.1,3.0,0.7,0,0
2006-05-31,1.8,-1.0,9.8,8.0,0.9,0,0
2006-06-01,0.0,-1.0,10.5,0.0,1.1,0,0
2006-06-02,0.9,-1.0,12.9,1.0,43.8,0,0
2006-06-03,2.4,-1.0,10.5,0.0,161.0,0,0
2006-06-04,-1.0,-1.0,11.0,8.0,34.3,0,0
2006-06-05,-1.0,-1.0,10.6,1.0,74.1,0,0
2006-06-06,-1.0,-1.0,8.5,1.0,12.4,0,0
2006-06-07,-1.0,-1.0,8.7,8.0,576.9,0,0
2006-06-08,-1.0,-1.0,11.9,7.0,120.4,0,0
2006-06-09,-1.0,-1.0,13.5,1.0,174.4,0,0
2006-06-10,-1.0,-1.0,13.7,0.0,217.2,0,0
2006-06-11,-1.0,-1.0,13.8,0.0,363.6,0,0
2006-06-12,-1.0,-1.0,19.7,1.0,397.4,0,0
2006-06-13,-1.0,-1.0,22.4,0.0,399.8,0,0
2006-06-14,0.5,-1.0,19.8,0.0,41.8,0,0
2006-06-15,-1.0,-1.0,13.3,7.0,,0,0
2006-06-16,-1.0,-1.0,15.9,0.0,,0,0
2006-06-17,-1.0,-1.0,18.3,0.0,42.4,0,0
2006-06-18,-1.0,-1.0,20.6,0.0,93.6,0,0
2006-06-19,-1.0,-1.0,22.0,0.0,76.6,0,0
2006-06-20,-1.0,-1.0,22.0,0.0,139.6,0,0
2006-06-21,0.0,-1.0,22.0,0.0,106.8,0,0
2006-06-22,2.0,-1.0,20.0,7.0,275.7,0,0
2006-06-23,-1.0,-1.0,17.8,7.0,321.0,0,0
2006-06-24,-1.0,-1.0,17.1,0.0,333.3,0,0
2006-06-25,0.0,-1.0,17.4,0.0,296.5,0,0
2006-06-26,3.3,-1.0,15.4,0.0,86.7,0,0
2006-06-27,6.7,-1.0,14.0,0.0,341.3,0,0
2006-06-28,15.0,-1.0,14.7,8.0,483.7,0,0
2006-06-29,5.1,-1.0,15.4,7.0,279.2,0,0
2006-06-30,-1.0,-1.0,17.0,0.0,359.3,0,0
2006-07-01,-1.0,-1.0,16.9,0.0,280.7,0,0
2006-07-02,-1.0,-1.0,20.3,0.0,362.1,0,0
2006-07-03,0.0,-1.0,22.1,0.0,282.3,0,0
2006-07-04,4.9,-1.0,20.5,0.0,161.4,0,0
2006-07-05,-1.0,-1.0,17.3,0.0,289.3,0,0
2006-07-06,0.1,-1.0,20.3,0.0,211.7,0,0
2006-07-07,-1.0,-1.0,24.2,0.0,209.6,0,0
2006-07-08,0.1,-1.0,24.9,0.0,152.4,0,0
2006-07-09,-1.0,-1.0,22.4,0.0,255.2,0,0
2006-07-10,2.7,-1.0,20.3,5.0,215.6,0,0
2006-07-11,0.1,-1.0,20.2,1.0,152.2,0,0
2006-07-12,5.4,-1.0,17.8,1.0,65.7,0,0
2006-07-13,-1.0,-1.0,18.0,0.0,51.6,0,0
2006-07-14,0.0,-1.0,17.2,1.0,435.5,0,0
2006-07-15,-1.0,-1.0,14.6,0.0,350.8,0,0
2006-07-16,-1.0,-1.0,15.8,0.0,227.5,0,0
2006-07-17,0.5,-1.0,19.3,0.0,145.7,0,0
2006-07-18,-1.0,-1.0,15.9,7.0,192.0,0,0
2006-07-19,0.0,-1.0,13.6,5.0,87.6,0,0
2006-07-20,-1.0,-1.0,14.2,3.0,35.3,0,0
2006-07-21,1.7,-1.0,13.9,0.0,48.0,0,0
2006-07-22,1.2,-1.0,15.7,7.0,202.9,0,0
2006-07-23,-1.0,-1.0,18.4,0.0,260.4,0,0
2006-07-24,30.2,-1.0,17.1,0.0,329.8,0,0
2006-07-25,-1.0,-1.0,18.8,1.0,191.4,0,0
2006-07-26,-1.0,-1.0,16.7,0.0,41.5,0,0
2006-07-27,-1.0,-1.0,14.1,0.0,49.3,0,0
2006-07-28,-1.0,-1.0,15.5,0.0,447.1,0,0
2006-07-29,-1.0,-1.0,16.1,7.0,350.6,0,0
2006-07-30,-1.0,-1.0,12.9,0.0,409.7,0,0
2006-07-31,-1.0,-1.0,14.8,5.0,329.3,0,0
2006-08-01,-1.0,-1.0,16.6,0.0,476.8,0,0
2006-08-02,-1.0,-1.0,16.9,0.0,121.3,0,0
2006-08-03,-1.0,-1.0,16.8,0.0,238.3,0,0
2006-08-04,-1.0,-1.0,17.5,1.0,187.7,0,0
2006-08-05,-1.0,-1.0,20.0,0.0,448.9,0,0
2006-08-06,-1.0,-1.0,19.7,3.0,278.2,0,0
2006-08-07,-1.0,-1.0,19.5,0.0,30.4,0,0
2006-08-08,0.0,-1.0,19.9,0.0,200.1,0,0
2006-08-09,0.0,-1.0,19.2,8.0,502.9,0,0
2006-08-10,0.0,-1.0,17.1,0.0,486.7,0,0
2006-08-11,-1.0,-1.0,18.8,5.0,488.3,0,0
2006-08-12,-1.0,-1.0,18.0,0.0,154.4,0,0
2006-08-13,-1.0,-1.0,18.2,1.0,120.4,0,0
2006-08-14,-1.0,-1.0,19.3,1.0,315.6,0,0
2006-08-15,18.1,-1.0,18.9,5.0,326.8,0,0
2006-08-16,3.3,-1.0,17.5,0.0,102.8,0,0
2006-08-17,7.6,-1.0,15.8,7.0,12.9,0,0
2006-08-18,2.6,-1.0,16.7,7.0,3.6,0,0
2006-08-19,-1.0,-1.0,17.1,1.0,172.7,0,0
2006-08-20,-1.0,-1.0,17.9,0.0,359.8,0,0
2006-08-21,5.0,-1.0,17.6,7.0,166.8,0,0
2006-08-22,-1.0,-1.0,17.8,1.0,251.4,0,0
2006-08-23,-1.0,-1.0,17.4,7.0,430.6,0,0
2006-08-24,0.0,-1.0,17.4,1.0,296.8,0,0
2006-08-25,0.3,-1.0,17.3,1.0,280.8,0,0
2006-08-26,0.0,-1.0,16.3,0.0,257.5,0,0
2006-08-27,0.0,-1.0,17.0,0.0,291.1,0,0
2006-08-28,12.8,-1.0,16.7,7.0,257.7,0,0
2006-08-29,4.7,-1.0,14.8,7.0,34.1,0,0
2006-08-30,-1.0,-1.0,13.8,0.0,20.6,0,0
2006-08-31,-1.0,-1.0,16.5,7.0,1.1,0,0
2006-09-01,-1.0,-1.0,14.4,7.0,0.9,0,0
2006-09-02,3.0,-1.0,14.5,5.0,1.0,0,0
2006-09-03,0.7,-1.0,16.6,8.0,0.7,0,0
2006-09-04,36.5,-1.0,15.8,8.0,77.2,0,0
2006-09-05,0.1,-1.0,14.2,1.0,11.7,0,0
2006-09-06,0.0,-1.0,14.3,1.0,1.9,0,0
2006-09-07,12.1,-1.0,11.9,1.0,0.5,0,0
2006-09-08,3.9,-1.0,11.8,7.0,0.2,0,0
2006-09-09,0.0,-1.0,9.7,8.0,1.1,0,0
2006-09-10,-1.0,-1.0,12.1,0.0,75.5,0,0
2006-09-11,-1.0,-1.0,13.9,0.0,179.1,0,0
2006-09-12,-1.0,-1.0,14.2,1.0,31.3,0,0
2006-09-13,-1.0,-1.0,14.5,0.0,19.8,0,0
2006-09-14,0.0,-1.0,11.8,0.0,221.1,0,0
2006-09-15,-1.0,-1.0,5.6,1.0,293.5,0,0
2006-09-16,-1.0,-1.0,7.7,0.0,141.6,0,0
2006-09-17,-1.0,-1.0,9.8,0.0,1.0,0,0
2006-09-18,-1.0,-1.0,11.3,0.0,90.8,0,0
2006-09-19,0.9,-1.0,13.3,5.0,58.2,0,0
2006-09-20,0.8,-1.0,14.0,7.0,0.6,0,0
2006-09-21,-1.0,-1.0,13.6,8.0,136.1,0,0
2006-09-22,-1.0,-1.0,15.4,7.0,4.1,0,0
2006-09-23,-1.0,-1.0,15.3,0.0,2.3,0,0
2006-09-24,-1.0,-1.0,14.4,0.0,16.0,0,0
2006-09-25,0.0,-1.0,6.5,5.0,295.9,0,0
2006-09-26,0.1,-1.0,9.4,7.0,1.4,0,0
2006-09-27,-1.0,-1.0,13.7,7.0,178.4,0,0
2006-09-28,0.2,-1.0,12.6,0.0,21.4,0,0
2006-09-29,7.5,-1.0,6.0,7.0,41.4,0,0
2006-09-30,0.8,-1.0,6.7,8.0,2.4,0,0
2006-10-01,8.5,-1.0,7.7,8.0,13.2,0,0
2006-10-02,0.3,-1.0,10.7,7.0,1.5,0,0
2006-10-03,9.4,-1.0,10.3,9.0,1.9,0,0
2006-10-04,13.2,-1.0,11.1,7.0,5.6,0,0
2006-10-05,6.9,-1.0,10.8,7.0,2.2,0,0
2006-10-06,0.0,-1.0,9.2,8.0,1.3,0,0
2006-10-07,5.1,-1.0,9.7,0.0,0.9,0,0
2006-10-08,0.4,-1.0,12.0,7.0,0.6,0,0
2006-10-09,0.0,-1.0,8.2,1.0,0.7,0,0
2006-10-10,0.1,-1.0,7.1,8.0,0.9,0,0
2006-10-11,-1.0,-1.0,8.4,8.0,95.0,0,0
2006-10-12,-1.0,-1.0,7.4,8.0,32.2,0,0
2006-10-13,0.1,-1.0,6.9,0.0,1.5,0,0
2006-10-14,0.6,-1.0,7.7,8.0,14.6,0,0
2006-10-15,0.0,-1.0,4.2,1.0,120.2,0,0
2006-10-16,-1.0,-1.0,6.5,8.0,92.4,0,0
2006-10-17,0.9,-1.0,7.8,7.0,4.1,0,0
2006-10-18,0.0,-1.0,3.3,7.0,52.8,0,0
2006-10-19,0.0,-1.0,1.9,7.0,142.5,0,0
2006-10-20,-1.0,-1.0,0.7,8.0,3.5,0,0
2006-10-21,2.3,-1.0,0.7,8.0,3.9,0,0
2006-10-22,6.0,-1.0,4.5,8.0,2.9,0,0
2006-10-23,11.8,-1.0,7.5,7.0,2.2,0,0
2006-10-24,14.3,-1.0,9.1,8.0,1.6,0,0
2006-10-25,0.2,-1.0,1.4,7.0,2.0,0,0
2006-10-26,18.8,-1.0,0.9,1.0,12.6,0,0
2006-10-27,8.1,-1.0,6.5,8.0,1.2,0,0
2006-10-28,1.3,3.0,-1.0,7.0,3.4,0,0
2006-10-29,0.0,2.0,-2.7,5.0,98.1,0,0
2006-10-30,1.9,3.0,-2.2,3.0,2.9,0,0
2006-10-31,14.3,5.0,-3.8,3.0,4.7,0,0
2006-11-01,3.8,20.0,-4.9,9.0,90.2,1,0
2006-11-02,-1.0,19.0,-7.0,7.0,69.9,2,0
2006-11-03,0.0,18.0,-7.4,8.0,62.9,3,0
2006-11-04,-1.0,17.0,-12.5,5.0,62.8,4,0
2006-11-05,0.3,17.0,-12.6,5.0,15.8,5,0
2006-11-06,6.8,17.0,-2.7,8.0,2.3,6,0
2006-11-07,1.1,18.0,1.8,7.0,2.4,7,0
2006-11-08,-1.0,15.0,1.0,0.0,3.3,8,0
2006-11-09,0.0,14.0,-1.9,0.0,2.6,9,0
2006-11-10,0.0,14.0,-1.5,8.0,6.9,10,0
2006-11-11,0.6,14.0,-3.5,0.0,2.3,11,0
2006-11-12,0.9,15.0,-1.5,7.0,1.7,12,0
2006-11-13,0.0,15.0,-3.2,8.0,1.6,13,0
2006-11-14,5.5,15.0,-1.2,8.0,1.6,14,0
2006-11-15,5.0,17.0,0.3,8.0,1.4,15,0
2006-11-16,1.4,17.0,-0.2,8.0,1.4,16,0
2006-11-17,0.1,16.0,1.2,7.0,1.1,17,0
2006-11-18,1.8,15.0,2.6,8.0,1.6,18,0
2006-11-19,0.3,8.0,3.8,8.0,1.3,0,0
2006-11-20,0.3,2.0,2.7,7.0,2.0,0,0
2006-11-21,0.1,0.0,2.1,8.0,1.2,0,0
2006-11-22,3.0,0.0,4.2,7.0,1.2,0,0
2006-11-23,7.4,0.0,2.4,7.0,1.1,0,0
2006-11-24,15.1,0.0,4.1,8.0,1.4,0,0
2006-11-25,8.9,0.0,5.5,7.0,1.6,0,0
2006-11-26,0.2,0.0,7.0,8.0,0.8,0,0
2006-11-27,-1.0,-1.0,5.1,7.0,0.8,0,0
2006-11-28,0.1,-1.0,3.9,3.0,5.6,0,0
2006-11-29,0.5,-1.0,5.1,8.0,1.4,0,0
2006-11-30,0.2,-1.0,4.7,8.0,6.5,0,0
2006-12-01,-1.0,-1.0,3.4,7.0,1.6,0,0
2006-12-02,2.1,-1.0,4.2,7.0,1.5,0,0
2006-12-03,-1.0,-1.0,5.0,7.0,2.3,0,0
2006-12-04,13.0,-1.0,4.3,8.0,2.1,0,0
2006-12-05,11.4,-1.0,4.9,8.0,0.7,0,0
2006-12-06,5.5,-1.0,7.0,7.0,1.1,0,0
2006-12-07,1.0,-1.0,4.6,7.0,1.5,0,0
2006-12-08,7.5,-1.0,5.0,7.0,0.9,0,0
2006-12-09,0.1,-1.0,6.5,8.0,1.3,0,0
2006-12-10,-1.0,-1.0,5.0,8.0,1.6,0,0
2006-12-11,12.0,-1.0,3.9,5.0,1.0,0,0
2006-12-12,-1.0,-1.0,4.1,7.0,1.2,0,0
2006-12-13,2.3,-1.0,4.1,7.0,0.7,0,0
2006-12-14,4.7,-1.0,3.6,7.0,1.6,0,0
2006-12-15,-1.0,-1.0,3.2,7.0,2.0,0,0
2006-12-16,-1.0,-1.0,0.7,0.0,3.3,0,0
2006-12-17,0.8,-1.0,-2.1,7.0,4.4,0,0
2006-12-18,0.0,1.0,-4.4,3.0,3.1,0,0
2006-12-19,1.7,1.0,-8.3,7.0,2.8,0,0
2006-12-20,1.4,6.0,-2.4,7.0,2.8,0,0
2006-12-21,-1.0,5.0,1.2,8.0,1.1,0,0
2006-12-22,-1.0,5.0,1.8,0.0,0.4,0,0
2006-12-23,1.3,4.0,1.2,1.0,0.9,0,0
2006-12-24,-1.0,0.0,1.0,1.0,1.5,0,0
2006-12-25,0.2,0.0,-5.4,1.0,2.8,0,0
2006-12-26,-1.0,0.0,-0.2,7.0,1.2,0,0
2006-12-27,1.3,0.0,2.7,0.0,0.7,0,0
2006-12-28,0.1,1.0,-2.6,1.0,1.2,0,0
2006-12-29,-1.0,1.0,-6.9,0.0,1.8,0,0
2006-12-30,4.4,1.0,-1.5,7.0,2.3,0,0
2006-12-31,0.4,0.0,2.8,8.0,1.5,0,0
2007-01-01,0.8,-1.0,-0.2,0.0,2.1,0,0
2007-01-02,0.5,-1.0,0.9,7.0,1.9,0,0
2007-01-03,0.3,-1.0,-0.4,7.0,2.8,0,0
2007-01-04,3.4,-1.0,0.2,0.0,1.8,0,0
2007-01-05,0.9,-1.0,2.5,8.0,1.3,0,0
2007-01-06,-1.0,1.0,-2.3,3.0,2.7,0,0
2007-01-07,0.6,1.0,-0.8,7.0,3.4,0,0
2007-01-08,3.6,-1.0,2.9,7.0,1.3,0,0
2007-01-09,17.4,-1.0,3.6,8.0,1.1,0,0
2007-01-10,0.3,-1.0,3.0,7.0,1.2,0,0
2007-01-11,0.0,-1.0,-3.9,7.0,23.5,0,0
2007-01-12,0.1,-1.0,-10.3,0.0,20.1,0,0
2007-01-13,0.4,0.0,-2.8,5.0,2.5,0,0
2007-01-14,11.1,0.0,-2.0,7.0,4.2,0,0
2007-01-15,2.8,12.0,-3.9,8.0,4.0,1,0
2007-01-16,4.1,12.0,1.1,8.0,1.0,2,0
2007-01-17,3.8,4.0,-0.3,0.0,2.4,0,0
2007-01-18,8.6,12.0,-1.2,7.0,2.3,1,0
2007-01-19,1.0,17.0,-3.7,8.0,23.8,2,0
2007-01-20,0.2,17.0,-11.9,8.0,11.4,3,0
2007-01-21,0.1,17.0,-14.6,7.0,4.7,4,0
2007-01-22,-1.0,17.0,-19.3,7.0,35.0,5,0
2007-01-23,0.2,17.0,-15.8,5.0,4.1,6,0
2007-01-24,0.0,18.0,-10.3,8.0,4.7,7,0
2007-01-25,0.1,17.0,-16.9,8.0,2.2,8,0
2007-01-26,1.4,17.0,-3.5,7.0,2.2,9,0
2007-01-27,1.1,15.0,-9.6,7.0,2.6,10,0
2007-01-28,0.1,16.0,-10.9,9.0,2.3,11,0
2007-01-29,0.4,15.0,-13.6,0.0,4.5,12,0
2007-01-30,0.5,16.0,-13.0,7.0,3.2,13,0
2007-01-31,2.4,17.0,-10.8,7.0,4.3,14,0
2007-02-01,0.4,20.0,-8.8,7.0,3.6,15,0
2007-02-02,9.9,19.0,-3.7,8.0,1.8,16,0
2007-02-03,0.1,28.0,-1.4,8.0,1.0,17,1
2007-02-04,1.2,24.0,-2.9,9.0,1.2,18,2
2007-02-05,0.3,28.0,-12.2,9.0,3.3,19,3
2007-02-06,-1.0,28.0,-25.4,9.0,5.2,20,4
2007-02-07,0.0,26.0,-30.0,9.0,4.4,21,5
2007-02-08,0.1,26.0,-25.4,9.0,2.9,22,6
2007-02-09,0.0,26.0,-24.3,9.0,3.2,23,7
2007-02-10,0.2,26.0,-22.0,9.0,3.1,24,8
2007-02-11,0.2,26.0,-8.9,9.0,3.5,25,9
2007-02-12,0.1,27.0,-8.4,9.0,3.8,26,10
2007-02-13,0.1,27.0,-13.0,9.0,3.6,27,11
2007-02-14,0.1,27.0,-12.3,9.0,1.6,28,12
2007-02-15,0.5,27.0,-10.1,9.0,0.2,29,13
2007-02-16,0.2,27.0,-4.6,9.0,0.5,30,14
2007-02-17,0.5,26.0,-0.2,9.0,-0.1,31,15
2007-02-18,0.2,28.0,-3.4,9.0,0.6,32,16
2007-02-19,-1.0,27.0,-16.4,9.0,0.7,33,17
2007-02-20,0.0,27.0,-22.0,9.0,27.6,34,18
2007-02-21,-1.0,26.0,-21.0,9.0,177.6,35,19
2007-02-22,0.0,26.0,-20.7,9.0,142.1,36,20
2007-02-23,0.1,26.0,-20.8,9.0,79.1,37,21
2007-02-24,-1.0,26.0,-14.9,9.0,1.9,38,22
2007-02-25,-1.0,26.0,-12.3,9.0,1.4,39,23
2007-02-26,-1.0,26.0,-10.9,9.0,2.0,40,24
2007-02-27,0.5,26.0,-9.5,9.0,34.4,41,25
2007-02-28,1.2,26.0,-6.4,9.0,15.3,42,26
2007-03-01,3.3,28.0,-1.9,9.0,1.5,43,27
2007-03-02,0.9,31.0,-0.1,9.0,0.6,44,28
2007-03-03,0.4,29.0,-0.4,9.0,227.8,45,29
2007-03-04,0.4,27.0,-2.5,9.0,72.9,46,30
2007-03-05,0.1,27.0,-2.9,9.0,46.1,47,31
2007-03-06,0.3,27.0,-2.0,9.0,2.8,48,32
2007-03-07,4.7,27.0,-0.1,9.0,2.0,49,33
2007-03-08,0.7,30.0,0.7,9.0,1.2,50,34
2007-03-09,0.6,25.0,0.7,9.0,1.1,51,35
2007-03-10,1.6,22.0,0.8,9.0,1.7,52,36
2007-03-11,0.1,20.0,0.9,9.0,1.9,53,0
2007-03-12,0.6,17.0,0.9,9.0,130.1,54,0
2007-03-13,-1.0,13.0,4.6,9.0,1.6,55,0
2007-03-14,-1.0,5.0,2.9,9.0,173.3,0,0
2007-03-15,-1.0,5.0,3.0,9.0,232.5,0,0
2007-03-16,0.0,4.0,3.4,9.0,31.6,0,0
2007-03-17,1.2,3.0,0.2,9.0,28.6,0,0
2007-03-18,2.9,4.0,-0.2,9.0,1.6,0,0
2007-03-19,5.6,4.0,0.9,9.0,1.0,0,0
2007-03-20,3.1,3.0,0.6,9.0,18.2,0,0
2007-03-21,-1.0,2.0,-0.7,9.0,349.8,0,0
2007-03-22,-1.0,2.0,1.4,9.0,87.1,0,0
2007-03-23,-1.0,1.0,3.7,9.0,241.0,0,0
2007-03-24,-1.0,1.0,3.6,9.0,249.8,0,0
2007-03-25,-1.0,1.0,4.1,9.0,73.1,0,0
2007-03-26,-1.0,1.0,5.4,9.0,278.2,0,0
2007-03-27,-1.0,0.0,4.7,9.0,305.3,0,0
2007-03-28,-1.0,-1.0,5.1,9.0,,0,0
2007-03-29,-1.0,-1.0,5.8,9.0,,0,0
2007-03-30,-1.0,-1.0,6.1,9.0,234.8,0,0
2007-03-31,-1.0,-1.0,2.4,9.0,15.8,0,0
2007-04-01,-1.0,-1.0,4.4,9.0,2.5,0,0
2007-04-02,0.1,-1.0,6.3,9.0,150.1,0,0
2007-04-03,0.0,-1.0,0.2,9.0,233.6,0,0
2007-04-04,0.1,-1.0,-2.2,9.0,27.6,0,0
2007-04-05,0.5,-1.0,2.7,9.0,164.2,0,0
2007-04-06,0.0,1.0,0.3,9.0,154.9,0,0
2007-04-07,0.3,-1.0,-1.7,9.0,149.4,0,0
2007-04-08,-1.0,0.0,-1.3,9.0,323.4,0,0
2007-04-09,-1.0,-1.0,0.5,9.0,420.2,0,0
2007-04-10,2.1,-1.0,0.6,9.0,256.7,0,0
2007-04-11,1.6,0.0,3.7,9.0,0.7,0,0
2007-04-12,-1.0,-1.0,5.1,9.0,149.7,0,0
2007-04-13,-1.0,-1.0,5.7,9.0,77.0,0,0
2007-04-14,-1.0,-1.0,8.7,9.0,139.2,0,0
2007-04-15,-1.0,-1.0,9.7,9.0,255.1,0,0
2007-04-16,1.3,-1.0,11.3,9.0,52.0,0,0
2007-04-17,0.0,-1.0,6.9,9.0,326.1,0,0
2007-04-18,2.9,-1.0,5.7,9.0,420.3,0,0
2007-04-19,4.3,-1.0,3.0,9.0,235.9,0,0
2007-04-20,10.4,-1.0,2.6,9.0,263.2,0,0
2007-04-21,2.0,0.0,1.6,9.0,57.3,0,0
2007-04-22,-1.0,-1.0,3.6,9.0,434.8,0,0
2007-04-23,0.2,-1.0,2.3,9.0,1.0,0,0
2007-04-24,-1.0,-1.0,5.6,9.0,379.7,0,0
2007-04-25,0.5,-1.0,7.3,9.0,194.3,0,0
2007-04-26,1.5,-1.0,12.8,9.0,128.4,0,0
2007-04-27,-1.0,-1.0,10.3,9.0,20.5,0,0
2007-04-28,0.0,-1.0,4.0,9.0,200.1,0,0
2007-04-29,0.6,-1.0,2.9,9.0,178.1,0,0
2007-04-30,-1.0,-1.0,0.9,9.0,228.4,0,0
2007-05-01,1.7,-1.0,2.0,9.0,2.0,0,0
2007-05-02,2.8,-1.0,2.9,9.0,29.4,0,0
2007-05-03,2.5,-1.0,3.2,9.0,114.8,0,0
2007-05-04,-1.0,-1.0,2.3,9.0,247.2,0,0
2007-05-05,2.0,-1.0,2.9,9.0,122.5,0,0
2007-05-06,-1.0,-1.0,8.2,9.0,107.5,0,0
2007-05-07,0.8,-1.0,12.0,9.0,1.3,0,0
2007-05-08,-1.0,-1.0,8.5,9.0,7.4,0,0
2007-05-09,1.3,-1.0,8.7,9.0,0.7,0,0
2007-05-10,-1.0,-1.0,7.8,9.0,1.2,0,0
2007-05-11,-1.0,-1.0,6.9,9.0,1.1,0,0
2007-05-12,-1.0,-1.0,5.6,9.0,1.9,0,0
2007-05-13,-1.0,-1.0,8.4,9.0,79.2,0,0
2007-05-14,5.8,-1.0,10.7,9.0,85.4,0,0
2007-05-15,-1.0,-1.0,12.7,9.0,0.3,0,0
